match_id,inning,batting_team,bowling_team,over,ball,batter,bowler,non_striker,batsman_runs,extra_runs,total_runs,extras_type,is_wicket,player_dismissed,dismissal_kind,fielder,id,venue,current_score,target_runs,runs_left,over_ball,balls_left,wickets,crr,rrr,result
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,15,6,DJ Hussey,AA Noffke,BB McCullum,0,0,0,,0,,,,335982.0,M Chinnaswamy Stadium,158,200,42,16.0,24,2,9.875,10.5,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,16,1,BB McCullum,Z Khan,DJ Hussey,1,0,1,,0,,,,335982.0,M Chinnaswamy Stadium,159,200,41,16.166666666666668,23,2,9.835051546391751,10.695652173913043,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,16,2,DJ Hussey,Z Khan,BB McCullum,2,0,2,,0,,,,335982.0,M Chinnaswamy Stadium,161,200,39,16.333333333333332,22,2,9.857142857142858,10.636363636363637,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,16,3,DJ Hussey,Z Khan,BB McCullum,1,0,1,,0,,,,335982.0,M Chinnaswamy Stadium,162,200,38,16.5,21,2,9.818181818181818,10.857142857142858,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,16,4,BB McCullum,Z Khan,DJ Hussey,6,0,6,,0,,,,335982.0,M Chinnaswamy Stadium,168,200,32,16.666666666666668,20,2,10.08,9.6,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,16,5,BB McCullum,Z Khan,DJ Hussey,2,0,2,,0,,,,335982.0,M Chinnaswamy Stadium,170,200,30,16.833333333333332,19,2,10.099009900990099,9.473684210526317,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,16,6,BB McCullum,Z Khan,DJ Hussey,2,0,2,,0,,,,335982.0,M Chinnaswamy Stadium,172,200,28,17.0,18,2,10.117647058823529,9.333333333333334,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,17,1,DJ Hussey,AA Noffke,BB McCullum,0,0,0,,1,DJ Hussey,caught,CL White,335982.0,M Chinnaswamy Stadium,172,200,28,17.166666666666668,17,3,10.019417475728154,9.88235294117647,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,17,2,BB McCullum,AA Noffke,Mohammad Hafeez,1,0,1,,0,,,,335982.0,M Chinnaswamy Stadium,173,200,27,17.333333333333332,16,3,9.980769230769232,10.125,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,17,3,Mohammad Hafeez,AA Noffke,BB McCullum,0,0,0,,0,,,,335982.0,M Chinnaswamy Stadium,173,200,27,17.5,15,3,9.885714285714286,10.8,0
